timestamp,latitude,longitude,heading,speed,easting,northing
1429868726.57572,-33.8940246419,151.1892240989,748.2410740131,5.4724931003,332560.840394882,6248118.46724857
1429868726.57714,-33.8940241501,151.1892244297,748.3281727719,6.2542778289,332560.870030896,6248118.52232403
1429868726.57857,-33.8940236568,151.1892247628,748.4168625432,6.2793944018,332560.899870718,6248118.57757495
1429868726.58,-33.8940232272,151.1892250539,748.508985552,5.4724931003,332560.925952072,6248118.62568504
1429868726.58142,-33.8940227981,151.1892253459,748.6025320983,5.4724931003,332560.952111343,6248118.67375281
1429868726.58635,-33.8940223743,151.1892256871,748.7054158323,6.2793944018,332560.982841861,6248118.72130907
1429868726.58776,-33.8940219443,151.189225982,748.8034842036,5.4944701016,332561.009273386,6248118.76947851
1429868726.58918,-33.8940215164,151.1892262766,748.9076654124,5.4724931003,332561.035683826,6248118.81740874
1429868726.59067,-33.8940210279,151.1892266144,749.0147774337,6.2542778289,332561.065968137,6248118.87213039
1429868726.5921,-33.894020538,151.1892269547,749.124234105,6.2793944018,332561.096477848,6248118.92701424
1429868726.59361,-33.8940201098,151.1892272534,749.2339419888,5.4944701016,332561.123265643,6248118.97498647
1429868726.59512,-33.8940196838,151.1892275519,749.3390443101,5.4724931003,332561.150035813,6248119.02271671
1429868726.59663,-33.8940191975,151.1892278941,749.4466587564,6.2542778289,332561.180731499,6248119.07720867
1429868726.59813,-33.8940187724,151.1892281945,749.5587950277,5.4724931003,332561.207681612,6248119.12483754
1429868726.59962,-33.8940183461,151.1892284971,749.673610899,5.4944701016,332561.234834609,6248119.17260401
1429868726.6011,-33.8940178615,151.1892288428,749.7927811203,6.2542778289,332561.265853441,6248119.22691267
1429868726.60619,-33.8940174473,151.1892291786,749.9173340704,6.2542778289,332561.296102868,6248119.27339337
1429868726.60771,-33.8940170243,151.1892294832,750.0384302542,5.4724931003,332561.323447036,6248119.32079711
1429868726.60924,-33.8940165985,151.1892297914,750.1663091755,5.5166243297,332561.351115473,6248119.36852312
